hora,tipica,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,58.41799325,55.61641254,49.54445603,39.94475756,16.45317644,19.88079884,10.38357568,9.520191758,9.904179697,1.257383817,1.514749966,1.086002697,1.054200015,1.157264263,1.087769513,1.270929404,1.017685825,1.395195439,1.407563149,1.606035442,1.561276112,1.581300023,1.596612425,1.567754436,1.807452428,1.552442034,1.553619911,1.42758706,1.172576665,1.450555664,0.809201576,0.856905599,0.7397068264,0.7455962119,0.8869414654,0.8315812411,0.6825797865,0.7844661566,1.420519797,1.544196894,1.70085455,6.857600547,4.023628215,5.633786227,4.866399289,5.13495527,1.851033882,2.06776327,1.624292538,1.736779802,1.456445049,1.495314994,1.428175998,1.441132647,1.838077233,1.660806728,1.70085455,2.097210198,1.531240246,1.73324617
1,72.04131993,66.55653516,62.34680236,43.79700466,15.25645329,20.74182701,9.280493766,8.529597107,8.484248838,0.7962449278,1.083058005,0.6478324116,0.7538413517,0.6401762104,0.7432404577,0.7650311843,0.6843466021,0.972337556,0.92993398,1.016507948,0.9022538679,0.98293845,0.9741043717,0.9163883932,1.031231412,0.8521940906,0.9399459354,0.7915334193,0.7432404577,0.9375901812,0.4128459278,0.5300447004,0.3527741951,0.420502129,0.4175574362,0.3987114024,0.4322809001,0.4958862642,0.7238054854,0.9152105161,1.14195186,5.928255505,3.611960164,4.383469673,3.848124525,2.828671885,1.055377892,1.115449625,1.152552754,1.065978786,0.8186245929,0.8439489508,0.8009564362,0.98293845,0.9399459354,0.945835321,0.9558472765,1.254439124,0.9163883932,1.096014653
2,54.49684034,48.61157735,50.07921224,38.17911977,13.91367339,18.53212954,7.705083129,7.11319988,6.808129708,0.5859938633,0.7167382227,0.5659699524,0.6384093947,0.4947083871,0.4864632473,0.5241553149,0.5271000077,0.6607890599,0.6384093947,0.7367621336,0.7132045914,0.6490102888,0.635464702,0.6331089477,0.7650311843,0.5700925222,0.5659699524,0.5111986666,0.4770402304,0.4823406774,0.3356949769,0.310370619,0.2137846958,0.3162600046,0.2791568756,0.3021254792,0.2161404501,0.2638444731,0.5695035837,0.5594916282,0.5936500645,5.813412487,2.83456127,3.776274021,3.3528272,2.081308857,0.9711596789,0.9275782258,0.7974228049,0.6042509585,0.6437098418,0.4670282749,0.6066067127,0.4864632473,0.5477128571,0.5612584439,0.5642031367,0.7185050384,0.6702120768,0.6442987803
3,48.0532636,42.34939369,41.75633256,32.15310047,11.79938397,16.61042303,7.357020442,6.021896736,7.330518207,0.3975335253,0.447004364,0.3580746421,0.3657308433,0.3533631336,0.3598414577,0.3527741951,0.3015365407,0.3551299493,0.4976530799,0.614262914,0.4687950906,0.4169684977,0.4952973256,0.4752734147,0.4587831352,0.4175574362,0.3592525192,0.3486516252,0.2608997803,0.4487711797,0.2037727404,0.2497099478,0.152535086,0.1796262596,0.1513572089,0.1395784378,0.1413452534,0.1690253656,0.3180268203,0.3445290553,0.4181463748,5.326949239,2.574250428,2.814537359,2.972961831,1.644316448,0.7338174408,0.7673869385,0.65666649,0.4994198955,0.362197212,0.4222689447,0.3415843625,0.2868130768,0.3551299493,0.4411149785,0.388699447,0.5706814608,0.4705619063,0.5329893932
4,57.0775691,50.76473672,52.30068847,32.57006896,11.78642732,15.27117676,7.182105691,6.489513949,7.089642338,0.2567772104,0.3533631336,0.2420537465,0.246765255,0.2662002273,0.315671066,0.3286277143,0.3280387757,0.3686755361,0.4269804531,0.4322809001,0.3757427988,0.3716202289,0.4611388894,0.5076650353,0.2991807865,0.315671066,0.3945888325,0.3109595576,0.2585440261,0.2821015683,0.1454678233,0.1719700584,0.1460567619,0.1342779908,0.1124872642,0.1690253656,0.1219102811,0.16313598,0.4187353133,0.4016560952,0.4941194485,5.717415502,2.908767528,2.493565846,2.438794561,1.265628957,0.8286365483,0.793300235,0.6949474961,0.7026036974,0.5047203425,0.5789266006,0.3963556482,0.4658503978,0.4446486098,0.7291059324,0.5229774378,0.9605587849,0.3486516252,0.3186157588
5,87.80131569,63.95224886,54.61168336,33.0547654,16.23055767,19.05628486,6.355235958,5.61611807,5.533077734,0.8910640353,0.92993398,0.6896470491,0.8533719677,0.8044900676,0.9046096221,1.060678339,0.8963644823,1.093658899,1.091303144,1.188478006,1.284474991,1.042421244,0.9652702934,1.077168619,1.375171528,1.216747057,1.007084931,0.9835273886,0.9228667173,0.6872912949,0.6018952043,0.9770490645,0.5017756497,0.4411149785,0.4929415714,0.5064871582,0.4782181075,0.6890581106,2.373422381,1.457622926,2.253867854,6.937107252,4.116091568,4.338710342,3.230916918,1.715578014,1.48059153,1.583066839,1.571877006,1.424053429,1.119572195,1.231470521,1.665518236,1.756803713,2.355754224,2.219120479,1.588956224,2.275658581,1.421108736,2.298038246
6,61.61239598,50.21290129,42.02665536,28.73077852,14.67104837,17.95614764,5.779842989,5.203861081,7.070207365,2.444683946,2.143736344,1.968232654,2.130779696,2.302749754,2.292737799,2.56953892,2.425837912,2.945870657,3.975924192,3.578390667,3.766851004,4.117269445,4.330465203,4.661448671,5.619651702,5.559579969,4.532471127,4.816339511,4.602554815,2.382845398,2.921724177,4.002426427,3.081326525,3.510662733,3.638462399,3.730336814,3.696767316,3.722680613,5.606106115,6.477146239,6.000694947,12.42660353,8.454212972,7.85526246,5.500097175,3.42997815,5.597860975,4.253314252,5.123765438,5.107864097,5.619062763,5.854638186,4.742722192,6.805773954,6.809307585,8.511340012,6.70918803,6.769848702,5.823424442,7.306371726
7,38.70739766,31.15190492,27.49813012,19.17053894,9.100278568,11.41127346,4.286883749,3.839879385,6.693286689,3.379918373,3.100172559,3.229739041,3.717969104,3.692055808,4.868755043,4.998910464,5.258632367,5.880551482,7.858207153,7.544302903,7.510733405,8.562577666,8.204503024,9.726909192,11.17039759,12.05616118,10.71397021,10.50371915,10.83941412,5.745684553,8.304622579,9.524314328,7.874108494,7.921812517,9.14444896,10.25283132,8.079059112,10.71809278,15.08683899,14.96316189,17.06861723,18.01857512,17.4667397,12.48667527,9.354111086,7.364676643,9.850586288,10.29111233,10.62268474,11.64684888,12.7835003,11.99137794,16.07272213,16.10158012,18.5238844,20.30895717,18.68171994,14.00260311,13.64570634,15.37129631
8,20.45206924,16.06683275,15.99616012,11.14212854,5.105508342,7.566093629,3.913496705,3.260952785,6.33403417,5.315759407,4.846375378,5.336961195,5.510698069,5.707403547,6.878213396,7.563737875,7.762799107,9.563184273,13.13509662,13.2128365,14.6592696,13.35359282,14.75938915,18.4184644,19.41494844,20.54276577,17.51032115,20.27008722,17.83835992,9.51548025,15.1298315,17.97499367,15.2046267,18.27829703,17.67169031,16.1775532,16.67461734,20.00447593,24.95686025,26.03402887,30.2396391,31.33624269,30.68487665,19.32484084,13.82592154,11.00372798,14.52263585,15.74880593,17.5539026,21.36963551,20.77951907,20.57633527,24.28016985,27.56880275,33.08774596,31.4128047,31.10361196,22.22713004,25.53519791,30.46696938
9,9.638568408,7.375277537,8.131474643,6.893525798,3.742704524,6.010117964,2.578961937,2.041849974,4.597843307,6.322844338,5.414701084,5.507753376,6.5666649,6.678563225,7.935358104,9.023127617,9.845285841,11.13918385,15.76765196,15.99910481,17.87546305,18.51328351,16.93080561,19.74416509,20.86844879,21.24301372,19.62343269,22.08814054,21.15349506,11.12033782,19.03390519,13.54087528,17.86015065,20.26890934,20.31661337,17.07332874,18.84838955,20.17585705,25.16711132,26.24958038,30.52232961,33.99530027,34.26621201,24.42976024,17.25766651,13.59387975,16.44552024,18.03742116,20.02626666,23.14175162,23.72480079,21.9744754,24.96569433,29.1459802,32.09950706,29.99405172,31.75262225,26.81672821,24.96451645,27.08763995
10,5.899986454,4.126103524,4.69030666,4.405849338,2.510056126,4.153194697,1.37458259,1.013563255,3.136686749,7.459495751,6.144395955,6.527794955,8.019576318,7.837005365,10.15035601,11.32587737,13.05676779,14.48141015,20.83370142,19.22766598,22.4968639,21.29601819,21.26009293,23.64941666,24.95097087,24.05990683,23.7477694,24.88442081,22.3608191,12.80057952,19.26535805,17.67993545,20.73475974,20.18704689,21.30661908,17.79890104,20.1169632,24.51868997,30.9422428,30.06295753,35.37577225,39.44592661,40.35230304,30.54942078,20.53452063,17.4331702,18.79597402,20.64347427,21.32605405,26.30847424,25.62530551,26.47926642,29.42572601,30.44223396,33.82804172,34.77858855,33.5023587,30.12067351,28.51581594,32.01116628
11,2.319240034,2.224420926,2.069530086,2.23089925,1.518283597,2.556582272,1.036531859,0.7338174408,3.726214244,8.818765938,7.448894857,7.571983015,8.970123147,9.420661142,11.24637067,13.44134466,13.88599327,15.61040537,22.63055295,21.06279852,23.58522235,23.02514179,24.28016985,26.58409748,28.13653951,27.59236029,25.3379035,28.59885628,25.58820238,14.61627708,23.1276171,23.68651979,22.0080449,23.22125833,24.20831935,22.25539909,24.09229845,25.11175109,35.4346661,34.10013133,40.10671567,44.3582631,46.52143442,39.99893991,27.45572654,22.52395508,22.67413441,25.25780785,26.82438441,29.81442546,30.27379753,34.28623592,32.8898626,35.88579304,36.20794243,39.75511935,37.8021991,37.41232177,34.83218196,33.79152753
12,1.296253762,1.412274657,1.312155103,1.345135662,1.051255323,1.747380696,0.7991896205,0.4511269339,3.39346396,11.04613156,8.315223473,8.728658339,10.08969534,10.735172,13.26348522,14.54383764,16.53091633,18.36133736,25.73543702,24.01632538,29.69310412,25.74662685,28.60356779,32.2697103,33.06183266,31.10243408,29.5064106,30.83328916,28.59120008,18.0916035,24.55402628,26.29492865,27.23075202,28.66658422,27.57704789,29.34327462,28.7855498,31.26910369,38.75510168,38.25568178,45.08560222,49.02913479,50.70348711,40.76161534,35.35103683,28.92630612,27.28257861,29.11182176,28.78142723,34.36279793,32.49586271,35.57129985,34.40225681,40.28634193,36.46589751,41.96481681,39.35523007,39.20622861,36.15847159,32.22730673
13,1.015330071,0.9652702934,0.9758711874,0.8751626943,0.814502023,1.087769513,0.4723287219,0.3392286083,3.915263521,11.28641849,9.051396668,9.46659835,11.24519279,11.7876052,14.80355954,15.52500928,17.99089501,19.48738788,28.24195952,26.64652497,28.4692898,29.60476334,29.61006378,30.12832971,35.39285146,33.84335412,31.41398258,35.72560175,31.95933968,21.78483719,29.06529562,31.93578214,28.22075773,31.04884067,31.60362079,31.37746839,29.07707439,32.28914527,45.47960211,41.78990206,48.01262684,52.18879014,56.70359311,48.04266271,40.18151086,32.19609298,29.62773194,30.4428229,31.70374035,36.59310824,34.53123436,38.8028057,36.02772723,36.95412758,37.83576859,43.76991348,40.98541199,42.66977626,39.69975912,42.32406933
14,0.7367621336,0.6666784454,0.6325200092,0.6313421321,0.5382898402,0.6384093947,0.5724482765,0.2773900599,3.660842064,11.74166799,9.417127511,9.196275553,10.5702692,11.82824196,14.81003787,15.34714983,18.12870663,20.06454767,27.36679682,27.34382822,27.98694912,29.20310724,31.65309163,33.48233479,34.91345548,33.33568909,32.45640382,36.83869562,33.34746786,24.29194862,30.48169284,32.92873255,30.00229686,32.44639187,31.87688828,32.64957567,30.85920246,32.12542035,45.48254681,42.0349005,48.00261489,52.88668233,55.11817052,47.31002315,38.96535274,33.19787747,30.3603715,33.66196105,31.53824861,38.71387598,36.6520021,39.46359476,36.68027115,38.04955329,38.67206134,43.2157223,41.13971389,39.88350795,43.13150409,42.57613503
15,0.9900057127,0.7756320783,0.7185050384,0.7220386697,0.4799849232,0.7355842565,1.107793424,0.8074347603,4.08252207,11.38653804,8.228060566,8.43065543,9.623256006,10.75872954,12.78173348,13.78646266,14.47316501,18.31422228,25.41152082,23.34257967,26.29492865,25.78608574,28.00697303,30.57121151,30.74494838,28.1759984,31.71728594,32.4805503,31.32328604,21.92912713,27.27492241,30.98582425,28.26846175,29.93515786,29.95282602,29.13537931,28.69897584,29.58297261,42.73809313,39.3281389,42.74751615,47.97316796,49.0108777,41.62205457,34.86987403,31.85450862,27.0564262,30.94636537,30.31796793,34.16491457,34.46527324,34.04241535,34.3439519,34.49707592,35.82984387,40.30459902,35.98532365,36.72090791,37.24977473,40.46891288
16,7.388823124,9.448930193,9.152694099,4.710330571,1.399318009,1.773882931,2.791568756,2.2026302,4.333998834,9.169773318,6.871735072,6.810485462,7.669746815,8.512517889,10.46013769,11.39360531,12.26464543,15.35068346,18.69467658,18.66346284,22.10934233,21.21356679,21.82606289,24.92564651,24.31197253,23.99100102,28.12829438,25.15709936,28.63595941,17.94731356,23.05812235,24.086998,22.12701049,24.61056438,24.44978415,23.47273509,24.05755108,27.15124531,35.71794555,34.68730307,37.72445921,42.8323233,43.02372833,35.80039694,30.57062257,26.1535834,23.32962302,25.78490786,25.687733,29.79557943,29.02406992,30.33622502,28.70780991,30.37215027,30.82916659,37.41173283,30.91220693,28.23312544,31.8863113,37.0583697
17,39.9147217,52.40787529,54.68353387,15.69697933,4.219744754,4.053664081,3.571323404,3.862847989,5.210339405,9.188619351,7.437705024,6.230380984,7.058428594,7.694482235,9.066120132,10.03374618,10.55849043,12.67101303,19.09927737,18.10279334,23.10288168,19.8283833,24.05872895,24.05225063,23.78487252,25.77666272,23.53162895,25.40150886,29.454584,16.25234839,22.81665754,24.54048069,22.5304334,25.54756562,23.88204739,25.25250741,25.4433235,27.35030654,38.06133206,33.68316284,39.71566047,43.80053829,45.64862748,35.65905169,28.01050666,29.81619228,24.46921913,26.38974776,24.4397722,29.64716691,29.92750166,28.63831516,28.42688622,30.18663463,33.17314205,35.9081727,30.95814414,29.45340613,31.8786551,37.51420814
18,66.87573985,74.33229091,77.91598203,27.35089548,8.046667491,7.656201229,3.89523961,4.973586106,6.033675507,9.525492205,7.144413623,6.034853384,6.897648368,7.644422457,9.090266612,9.703940588,9.933037686,11.91658274,19.17407257,18.81010854,23.09934805,20.96267896,21.70238579,25.96688987,24.18535074,27.62180722,22.88850804,25.90564026,27.27433347,15.65339788,23.25777252,27.02697928,23.87969163,31.99232024,26.55288374,34.8480833,35.07541358,37.66733217,47.53912024,47.42368829,54.89672962,53.09575552,57.46685748,41.59790809,32.38455332,37.83635753,27.62475191,31.62600046,28.00520622,34.99119537,32.2361408,34.8633957,30.71137888,34.44996084,38.01892849,39.58668292,34.51238832,31.9534503,33.18845445,35.47059135
